epoch,loss_avg,loss_test,acc_test
0.0,1.6187391579151154,0.024232392689233186,48.215053763440864
1.0,1.6040328219532967,0.021457921298601294,48.27956989247312
2.0,1.0089023001492023,0.0117452186025599,48.86021505376344
3.0,1.0067548255125682,0.012536017420471356,53.24731182795699
4.0,0.9290584214031696,0.010465457151013036,55.655913978494624
5.0,0.8543657896419367,0.011186036723916248,54.83870967741935
6.0,0.6898757896075646,0.011940092236124059,55.11827956989247
7.0,0.5941636543720961,0.012920467783046025,55.89247311827957
8.0,0.4842364691818754,0.0110894097692223,58.344086021505376
9.0,0.43522032753874856,0.011134759437653326,58.25806451612903
