epoch,loss_avg,loss_test,acc_test
0.0,1.739832563833757,0.013245667847253943,48.215053763440864
1.0,1.1850316399200398,0.011723706965805382,48.30107526881721
2.0,1.1357662935148587,0.00997978251467469,58.30107526881721
3.0,1.0779662683154596,0.011506481837200861,54.516129032258064
4.0,0.9587236272566247,0.009877268274625142,58.45161290322581
5.0,0.9512875423286901,0.010591877718125621,59.11827956989247
6.0,0.9552573430718798,0.009769041204965244,60.30107526881721
7.0,0.8593130545182662,0.009972330979121629,60.645161290322584
8.0,0.9434479881416667,0.009263674950086943,61.39784946236559
9.0,0.8158656598040551,0.009479347316808598,61.655913978494624
