epoch,loss_avg,loss_test,acc_test
0.0,1.7236917888124783,0.013653506437937418,48.215053763440864
1.0,1.4768401643995084,0.01287834910936253,49.204301075268816
2.0,1.3402531954149404,0.00965428094069163,56.70967741935484
3.0,1.1975112454119055,0.008917948231902173,59.54838709677419
4.0,1.1374311346109165,0.00853879948457082,62.02150537634409
5.0,1.0903735454335357,0.008665038667699342,61.075268817204304
6.0,1.0120350176073385,0.008553156154130095,62.473118279569896
7.0,0.9734348433487343,0.008322796924139864,64.96774193548387
8.0,0.8230715872381221,0.007907258945126687,67.11827956989248
9.0,0.752585559095623,0.008144306691103085,66.64516129032258
