epoch,loss_avg,loss_test,acc_test
0.0,1.8055135695071054,0.012705932458241781,48.215053763440864
1.0,1.4574374950480187,0.011075934710041169,53.13978494623656
2.0,1.277141695820737,0.009892093302101217,56.946236559139784
3.0,1.1889799942059078,0.009676344106274267,57.67741935483871
4.0,1.0933539238811911,0.009220104454666056,59.41935483870968
5.0,1.039142941520817,0.008590796756488021,63.204301075268816
6.0,0.9755646815073902,0.008358574246847501,64.25806451612904
7.0,0.9499083600681404,0.008821651134439694,62.193548387096776
8.0,0.7872733368870171,0.007915422765798466,65.95698924731182
9.0,0.7108549694048947,0.008106138892071221,66.27956989247312
