epoch,loss_avg,loss_test,acc_test
0.0,1.7992808322111766,0.012357379813348094,48.215053763440864
1.0,1.454633426432516,0.012210998048064529,50.795698924731184
2.0,1.3055167147536684,0.009466906773146763,57.204301075268816
3.0,1.221138027563594,0.008925086432887662,59.16129032258065
4.0,1.1441501383882722,0.008658499512621152,60.645161290322584
5.0,1.0873095656142515,0.00796951295868043,63.72043010752688
6.0,1.0224216736220066,0.007684644851633298,66.02150537634408
7.0,0.9737735546492283,0.007826192183520203,65.48387096774194
8.0,0.7827486342269611,0.006964024713923854,68.43010752688173
9.0,0.7130929993258582,0.007027478427976691,68.79569892473118
