epoch,loss_avg,loss_test,acc_test
0.0,1.8720732785023009,0.012736806100414645,18.344086021505376
1.0,1.545258483371219,0.013334720801281673,48.02150537634409
2.0,1.4076730318971584,0.010728947219028269,55.72043010752688
3.0,1.315724019531731,0.008942628547709476,60.40860215053763
4.0,1.2344054375682865,0.008903416004232181,60.10752688172043
5.0,1.179393174412014,0.008863991018264525,60.86021505376344
6.0,1.1214328585444269,0.008570584456125895,61.526881720430104
7.0,1.0597802043498101,0.008042563680679567,64.3225806451613
8.0,0.8641735665701531,0.007433858629195921,67.65591397849462
9.0,0.7989096209272608,0.007586160065025412,67.05376344086021
