epoch,loss_avg,loss_test,acc_test
0.0,1.9894265585475497,0.01534196085827325,48.17204301075269
1.0,1.562635232342614,0.011752895091169623,48.215053763440864
2.0,1.3835817376772563,0.010724894615911668,54.81720430107527
3.0,1.2649757146835328,0.010415824119762707,53.11827956989247
4.0,1.1636426455444762,0.011405940542938888,58.43010752688172
5.0,1.0772765192720624,0.010602294104073637,58.55913978494624
6.0,1.0603004336357118,0.009281160055950123,61.354838709677416
7.0,0.9918756246566772,0.010469595366908658,60.17204301075269
8.0,0.6357215371396806,0.008820181094831035,63.526881720430104
9.0,0.5349420524305768,0.009077061972310466,64.45161290322581
