epoch,loss_avg,loss_test,acc_test
0.0,1.9535040793747738,0.013217138141714116,48.215053763440864
1.0,1.5400354615573226,0.012089277236692368,52.32258064516129
2.0,1.4004554423107498,0.009919476566776152,54.494623655913976
3.0,1.3051348445059239,0.008988453995796942,60.795698924731184
4.0,1.2152259754038404,0.009399734831625416,59.82795698924731
5.0,1.1614279853201461,0.00955669040961932,59.806451612903224
6.0,1.0992066726602359,0.008305707051548906,64.47311827956989
7.0,1.0574545800343327,0.008705017502589892,61.69892473118279
8.0,0.8473365144140418,0.008041123529916169,65.0752688172043
9.0,0.757288593327862,0.008153619692530683,65.24731182795699
