epoch,loss_avg,loss_test,acc_test
0.0,1.5653905134185466,0.017894445439820647,14.494623655913978
1.0,1.1003587461667124,0.01095316271628103,50.774193548387096
2.0,1.0213394643239726,0.009170884252876365,60.38709677419355
3.0,1.0269808553013149,0.009237940606250558,60.774193548387096
4.0,0.9837958882836735,0.009337305785507285,60.473118279569896
5.0,0.8714833369636846,0.008371175226344858,62.98924731182796
6.0,0.8737272294907789,0.008560252420363887,62.58064516129032
7.0,0.8648303013806249,0.008480429226352322,62.45161290322581
8.0,0.7295181805791419,0.008024421914290356,65.11827956989248
9.0,0.6622993989902385,0.008500140777198217,64.94623655913979
