epoch,loss_avg,loss_test,acc_test
0.0,1.6367676955615653,0.013225976164622974,48.215053763440864
1.0,1.1113471558381771,0.011076424346175244,50.40860215053763
2.0,1.0649591628676174,0.00962677901790988,58.88172043010753
3.0,1.016733509028095,0.009592996335798694,58.064516129032256
4.0,0.9712919267429703,0.00941441511595121,58.86021505376344
5.0,0.9224301156983978,0.00940081113128252,59.39784946236559
6.0,0.9011372495656728,0.009431821165546294,60.30107526881721
7.0,0.84201679524334,0.009602839754473779,59.44086021505376
8.0,0.804215160252034,0.008883002483716575,62.236559139784944
9.0,0.8387521541324156,0.009077752726052397,62.53763440860215
