epoch,loss_avg,loss_test,acc_test
0.0,1.7347260663906734,0.023956697243516165,35.11827956989247
1.0,1.5444567302862804,0.014275317493305411,48.55913978494624
2.0,1.3592218967775505,0.011817924784075829,52.1505376344086
3.0,1.1603774018585682,0.010992961641280882,51.89247311827957
4.0,1.0018750373274088,0.012135894247280654,57.59139784946237
5.0,0.9869924833377203,0.013090687740233637,54.795698924731184
6.0,0.772919042656819,0.012350237901492785,58.38709677419355
7.0,0.7479033066580693,0.01576456803788421,52.75268817204301
8.0,0.5131746071080366,0.01139827928876364,59.29032258064516
9.0,0.3633628012612462,0.011485932007912666,60.043010752688176
