epoch,loss_avg,loss_test,acc_test
0.0,1.5422556830206136,0.014726709576063259,18.344086021505376
1.0,1.1396850229337299,0.010785643669866746,51.31182795698925
2.0,1.1058198078267876,0.009467386321354937,58.0
3.0,1.0294192125057353,0.00903634335405083,61.41935483870968
4.0,1.0261275040349742,0.0084003452011334,63.31182795698925
5.0,0.9300477965467278,0.008249008290229305,62.946236559139784
6.0,0.9017637008908151,0.00805386196861985,64.04301075268818
7.0,0.8831244828714722,0.00831435070242933,63.29032258064516
8.0,0.8319847294311414,0.007666168869823538,66.64516129032258
9.0,0.7418161232409807,0.0078113469898059805,67.20430107526882
