epoch,loss_avg,loss_test,acc_test
0.0,1.6877609876294932,0.02002541418998472,32.666666666666664
1.0,1.5456196836506328,0.01260488906214314,47.31182795698925
2.0,1.2687074253335595,0.011948209667718538,43.806451612903224
3.0,1.1190973793466885,0.010949987573649294,56.70967741935484
4.0,0.9667077812676628,0.013259309530258178,55.956989247311824
5.0,0.873872088889281,0.009806673539582119,59.29032258064516
6.0,0.8893394653374951,0.01003766764556208,58.215053763440864
7.0,0.7474464536644518,0.013440873590848779,59.97849462365591
8.0,0.5434356018279989,0.009963832420687522,63.333333333333336
9.0,0.5205084173164021,0.00985602109022038,62.946236559139784
