epoch,loss_avg,loss_test,acc_test
0.0,1.6273988021971428,0.014280294551644274,48.215053763440864
1.0,1.40282689487417,0.012146580783269738,49.29032258064516
2.0,1.238377781661406,0.009326046480927415,58.215053763440864
3.0,1.1770173049952886,0.008431838795702945,62.365591397849464
4.0,1.0861341115682637,0.008053488279542616,63.505376344086024
5.0,1.0282885239004544,0.00808255200104047,64.27956989247312
6.0,0.9873256371037601,0.0074675471744229715,66.6236559139785
7.0,0.9368646501746352,0.0074934470717624956,66.47311827956989
8.0,0.7909259240751125,0.006991982520908438,69.82795698924731
9.0,0.7457882911477187,0.007010945796325643,70.10752688172043
