epoch,loss_avg,loss_test,acc_test
0.0,1.8739361484845483,0.0147200329842106,48.193548387096776
1.0,1.4569009189804396,0.012390136282931091,46.924731182795696
2.0,1.258405415713787,0.011539347524284035,50.795698924731184
3.0,1.150021384159724,0.009640118303478405,59.61290322580645
4.0,1.095858357846737,0.009711420113040554,59.61290322580645
5.0,1.0277703560888767,0.010328342953035908,59.505376344086024
6.0,0.923084477086862,0.011369056708069258,59.72043010752688
7.0,0.8309951966007549,0.010133382870304969,60.55913978494624
8.0,0.7034200585136811,0.008981581929550377,63.763440860215056
9.0,0.5890808187425137,0.009147408921872416,63.634408602150536
